Name,Additional Effects From Quality,Superior,Anomalous,Divergent,Phantasmal,awakened,vaal,support,exceptional,total,Superior->Anomalous,Superior->Divergent,Superior->Phantasmal,Anomalous->Superior,Anomalous->Divergent,Anomalous->Phantasmal,Divergent->Superior,Divergent->Anomalous,Divergent->Phantasmal,Phantasmal->Superior,Phantasmal->Anomalous,Phantasmal->Divergent
Rolling Magma,(0–20)% increased Damage,50,100,50,20,False,False,False,False,220,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.25,0.5,0.25
Trap and Mine Damage Support,Supported Skills deal (0–10)% increased Damage,50,100,10,0,False,False,True,False,160,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3125,0.625,0.0625
Wild Strike,(0–20)% increased Elemental Damage,50,50,50,50,False,False,False,False,200,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
Ice Trap,(0–10)% increased Area of Effect,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Blast Rain,(0–10)% increased Area of Effect,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Galvanic Arrow,(0–20)% increased Projectile Speed,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Bladefall,(0–10)% increased Area of Effect,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Blade Vortex,(0–10)% increased Area of Effect,50,10,100,100,False,True,False,False,260,0.047619047619047616,0.47619047619047616,0.47619047619047616,0.2,0.4,0.4,0.3125,0.0625,0.625,0.3125,0.0625,0.625
Frost Bomb,(0–20)% increased Cold Damage,50,100,100,50,False,False,False,False,300,0.4,0.4,0.2,0.25,0.5,0.25,0.25,0.5,0.25,0.2,0.4,0.4
Siege Ballista,(0–20)% increased Projectile Damage,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Orb of Storms,(0–20)% increased Lightning Damage,50,50,100,0,False,False,False,False,200,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0,0.25,0.25,0.5
Summon Stone Golem,Minions deal (0–20)% increased Damage,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Earthquake,(0–20)% increased Damage,50,100,100,5,False,True,False,False,255,0.4878048780487805,0.4878048780487805,0.024390243902439025,0.3225806451612903,0.6451612903225806,0.03225806451612903,0.3225806451612903,0.6451612903225806,0.03225806451612903,0.2,0.4,0.4
Critical Strike Affliction Support,Supported Skills have +(0–10)% Damage over Time Multiplier for Ailments from Critical Strikes,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Contagion,(0–10)% increased Area of Effect,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Wither,(0–20)% increased Skill Effect Duration,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Blight,(0–10)% increased Area of Effect,50,100,100,0,False,True,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Essence Drain,(0–20)% increased Chaos Damage,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Void Manipulation Support,Supported Skills deal (0–10)% increased Chaos Damage,50,100,10,0,True,False,True,False,160,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3125,0.625,0.0625
Controlled Destruction Support,Supported Skills deal (0–10)% increased Spell Damage,50,100,100,0,True,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Swift Affliction Support,Supported Skills deal (0–10)% increased Damage over Time,50,100,10,0,True,False,True,False,160,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3125,0.625,0.0625
Cluster Traps Support,Supported Skills deal (0–10)% increased Trap Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Ancestral Protector,(0–20)% increased Totem Damage,50,100,20,100,False,False,False,False,270,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.2,0.4,0.4,0.29411764705882354,0.5882352941176471,0.11764705882352941
Ancestral Warchief,(0–20)% increased Totem Damage,50,100,20,100,False,True,False,False,270,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.2,0.4,0.4,0.29411764705882354,0.5882352941176471,0.11764705882352941
Sunder,(0–10)% increased Area of Effect,50,100,100,50,False,False,False,False,300,0.4,0.4,0.2,0.25,0.5,0.25,0.25,0.5,0.25,0.2,0.4,0.4
Frostbolt,(0–20)% increased Cold Damage,50,10,100,20,False,False,False,False,180,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.625,0.125,0.25,0.3125,0.0625,0.625
Vortex,(0–10)% increased Area of Effect,50,100,50,100,False,False,False,False,300,0.4,0.2,0.4,0.25,0.25,0.5,0.2,0.4,0.4,0.25,0.5,0.25
Elemental Focus Support,Supported Skills deal (0–10)% increased Elemental Damage,50,100,20,0,True,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Minefield Support,Supported Skills have (0–10)% increased Mine Throwing Speed,50,20,5,0,False,False,True,False,75,0.8,0.2,0.0,0.9090909090909091,0.09090909090909091,0.0,0.7142857142857143,0.2857142857142857,0.0,0.6666666666666666,0.26666666666666666,0.06666666666666667
Advanced Traps Support,Supported Skills deal (0–10)% increased Trap Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Dark Pact,(0–10)% increased Area of Effect,50,100,50,0,False,False,False,False,200,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.25
Scorching Ray,(0–10)% increased beam length,50,100,50,0,False,False,False,False,200,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.25
Cast while Channelling Support,Supported Channelling Skills deal (0–10)% increased Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Ignite Proliferation Support,Supported Skills deal (0–10)% increased Fire Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Chance to Bleed Support,Supported Attacks deal (0–10)% increased Damage with Bleeding,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Chance to Poison Support,Supported Skills deal (0–10)% increased Damage with Poison,50,20,100,0,False,False,True,False,170,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.29411764705882354,0.11764705882352941,0.5882352941176471
Deadly Ailments Support,Supported Skills deal (0–10)% increased Damage over Time,50,100,20,0,True,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Decay Support,Supported Skills deal (0–10)% increased Chaos Damage,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Efficacy Support,Supported Skills deal (0–10)% increased Damage over Time,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Vile Toxins Support,Supported Skills deal (0–20)% increased Damage with Poison,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Maim Support,Supported Skills deal (0–10)% increased Physical Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Immolate Support,Supported Skills deal (0–10)% increased Fire Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Unbound Ailments Support,Supported Skills have (0–10)% increased Duration of Ailments on Enemies,50,100,100,0,True,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Brutality Support,Supported Skills deal (0–10)% increased Physical Damage,50,100,100,0,True,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Ruthless Support,Supported Skills deal (0–10)% increased Attack Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Onslaught Support,Supported Skills have (0–10)% increased Attack and Cast Speed,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Arcane Surge Support,Supported Skills deal (0–10)% increased Spell Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Cremation,(0–20)% increased Fire Damage,50,100,50,10,False,False,False,False,210,0.625,0.3125,0.0625,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.3125,0.625,0.0625,0.25,0.5,0.25
Bodyswap,(0–10)% increased Cast Speed,50,100,100,20,False,False,False,False,270,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.2,0.4,0.4
Tectonic Slam,(0–10)% increased Area of Effect,50,100,20,100,False,False,False,False,270,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.2,0.4,0.4,0.29411764705882354,0.5882352941176471,0.11764705882352941
Infused Channelling Support,Gain Infusion after Channelling a Supported Skill for (-0.4–0) seconds,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Volley Support,Supported Skills deal (0–20)% increased Projectile Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Spell Cascade Support,Supported Skills have (0–10)% increased Area of Effect,50,100,20,0,True,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Ancestral Call Support,Supported Skills deal (0–10)% increased Melee Damage,50,100,20,0,True,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Summon Phantasm Support,"(0–10)% chance to Summon a Phantasm when Supported Skills, or Non-Phantasm Minionsfrom Supported Skills, deal a Killing Blow",50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Mirage Archer Support,Supported Skills deal (0–10)% increased Attack Damage,50,10,50,0,False,False,True,False,110,0.16666666666666666,0.8333333333333334,0.0,0.5,0.5,0.0,0.8333333333333334,0.16666666666666666,0.0,0.45454545454545453,0.09090909090909091,0.45454545454545453
Vulnerability,(0–10)% increased Duration of Bleeding on Cursed Enemies,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Explosive Trap,(0–10)% increased Area of Effect,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Siphoning Trap,(0–20)% increased Effect of Cold Ailments,50,100,100,10,False,False,False,False,260,0.47619047619047616,0.47619047619047616,0.047619047619047616,0.3125,0.625,0.0625,0.3125,0.625,0.0625,0.2,0.4,0.4
Flamethrower Trap,(0–20)% increased Fire Damage,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Lightning Spire Trap,(0–20)% chance to Shock enemies,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Seismic Trap,(0–20)% increased Physical Damage,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Charged Traps Support,Supported Skills deal (0–10)% increased Trap Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Charged Mines Support,(0–10)% increased Mine Damage,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Consecrated Path,(0–10)% increased Area of Effect,50,100,50,50,False,False,False,False,250,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5,0.25,0.25,0.5,0.25
Smite,(0–10)% increased Area of Effect,50,100,100,20,False,True,False,False,270,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.2,0.4,0.4
Scourge Arrow,(0–20)% increased Projectile Speed,50,20,100,100,False,False,False,False,270,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.2,0.4,0.4,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.5882352941176471
Toxic Rain,(0–10)% increased Area of Effect,50,100,100,20,False,False,False,False,270,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.2,0.4,0.4
Summon Holy Relic,Minions have (0–10)% increased Area of Effect,50,100,50,0,False,False,False,False,200,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.25
Withering Touch Support,Supported Skills deal (0–10)% increased Chaos Damage,50,100,50,0,False,False,True,False,200,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.25
Bonechill Support,Supported Skills have (0–20)% increased Chill Duration on Enemies,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Winter Orb,(0–10)% increased Cast Speed,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Lancing Steel,(0–20)% increased Impale Effect,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
Storm Brand,(0–10)% increased Cast Speed,50,100,100,100,False,False,False,False,350,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4
War Banner,(0–10)% increased effect of Aura,50,10,100,0,False,False,False,False,160,0.09090909090909091,0.9090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3125,0.0625,0.625
Dread Banner,(0–10)% increased effect of Aura,50,10,100,0,False,False,False,False,160,0.09090909090909091,0.9090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3125,0.0625,0.625
Shattering Steel,(0–20)% increased Impale Effect,50,100,10,100,False,False,False,False,260,0.47619047619047616,0.047619047619047616,0.47619047619047616,0.3125,0.0625,0.625,0.2,0.4,0.4,0.3125,0.625,0.0625
Multiple Totems Support,Supported Skills have (0–20)% increased Totem Placement speed,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Armageddon Brand,(0–10)% increased Cast Speed,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Brand Recall,Brands gain (0–20)% increased Attachment Range,50,20,0,0,False,False,False,False,70,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.0
Purifying Flame,(0–10)% increased Area of Effect,50,20,100,20,False,False,False,False,190,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.29411764705882354,0.11764705882352941,0.5882352941176471
Soulrend,(0–20)% increased Chaos Damage,50,100,100,20,False,False,False,False,270,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.2,0.4,0.4
Bane,Applied Curses have (0–10)% increased Effect,50,100,5,0,False,False,False,False,155,0.9523809523809523,0.047619047619047616,0.0,0.9090909090909091,0.09090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3225806451612903,0.6451612903225806,0.03225806451612903
Energy Leech Support,Supported Skills deal (0–10)% increased Damage while Leeching Energy Shield,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Wave of Conviction,(0–20)% increased Elemental Damage,50,100,100,20,False,False,False,False,270,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.2,0.4,0.4
Zealotry,(0–40)% increased Area of Effect,50,100,5,0,False,False,False,False,155,0.9523809523809523,0.047619047619047616,0.0,0.9090909090909091,0.09090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3225806451612903,0.6451612903225806,0.03225806451612903
Divine Ire,(0–10)% increased Area of Effect,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Malevolence,(0–40)% increased Area of Effect,50,5,100,0,False,False,False,False,155,0.047619047619047616,0.9523809523809523,0.0,0.3333333333333333,0.6666666666666666,0.0,0.9090909090909091,0.09090909090909091,0.0,0.3225806451612903,0.03225806451612903,0.6451612903225806
Intensify Support,Supported Skills deal (0–10)% increased Area Damage,50,100,50,50,False,False,True,False,250,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5,0.25,0.25,0.5,0.25
Unleash Support,Supported Skills deal (0–10)% increased Spell Damage,50,50,10,0,True,False,True,False,110,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.5,0.5,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091
Steelskin,(0–10)% increased Cooldown Recovery Rate,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Dash,(0–10)% increased Cooldown Recovery Rate,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Bladestorm,(0–20)% increased Skill Effect Duration,50,100,100,20,False,False,False,False,270,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.2,0.4,0.4
Blood and Sand,(0–10)% increased Cooldown Recovery Rate,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Berserk,(0–20)% increased Attack Damage,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Perforate,(0–10)% increased Area of Effect,50,100,100,10,False,False,False,False,260,0.47619047619047616,0.47619047619047616,0.047619047619047616,0.3125,0.625,0.0625,0.3125,0.625,0.0625,0.2,0.4,0.4
Chain Hook,(0–10)% increased Area of Effect,50,100,50,0,False,False,False,False,200,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.5,0.25
Close Combat Support,Supported Skills deal (0–10)% increased Melee Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Shockwave Support,Supported Skills deal (0–10)% increased Melee Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Frostblink,(0–20)% increased Effect of Cold Ailments,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Precision,(0–40)% increased Area of Effect,50,10,100,0,False,False,False,False,160,0.09090909090909091,0.9090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3125,0.0625,0.625
Flesh and Stone,(0–10)% increased Cooldown Recovery Rate,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Impale Support,Supported Attacks have (0–10)% increased Impale Effect,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Pride,(0–40)% increased Area of Effect,50,50,100,0,False,False,False,False,200,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0,0.25,0.25,0.5
Pulverise Support,Supported Skills deal (0–10)% increased Area Damage,50,100,20,0,False,False,True,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Rage Support,Supported Skills deal (0–10)% increased Attack Damage,50,100,5,0,False,False,True,False,155,0.9523809523809523,0.047619047619047616,0.0,0.9090909090909091,0.09090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3225806451612903,0.6451612903225806,0.03225806451612903
Cobra Lash,(0–30)% increased Critical Strike Chance,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Summon Carrion Golem,Minions deal (0–20)% increased Damage,50,100,100,0,False,False,False,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
Withering Step,(0–10)% increased Effect of Elusive from this Skill,50,100,20,0,False,False,False,False,170,0.8333333333333334,0.16666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.29411764705882354,0.5882352941176471,0.11764705882352941
Plague Bearer,(0–10)% increased Area of Effect,50,100,10,0,False,False,False,False,160,0.9090909090909091,0.09090909090909091,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3125,0.625,0.0625
Feeding Frenzy Support,Feeding Frenzy base Duration is (0–1) second,50,10,100,0,False,False,True,False,160,0.09090909090909091,0.9090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.3125,0.0625,0.625
Predator Support,Minions from Supported Skills deal (0–10)% increased Damage,50,100,100,0,False,False,True,False,250,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.4
